COMM 1311 Survey of Oral and Technology-based Communication
RHET 1302 Rhetoric
MATH 1306 College Algebra for the Non-Scientist
MATH 1314 College Algebra
ISNS 2359 Earthquakes and Volcanoes
ISNS 2367 The Oceans
ISNS 2368 Weather and Climate
AMS 2300 American Popular Culture
AMS 2341 American Studies for the Twenty-First Century
HUMA 1301 Exploration of the Humanities
ARTS 1301 Exploration of the Arts
GOVT 2305 American National Government
GOVT 2306 State and Local Government
GST 2300 Introduction to Gender Studies
PSY 2301 Introduction to Psychology
SOC 1301 Introduction to Sociology
MATH 1306 College Algebra for the Non-Scientist
or MATH 1314 College Algebra
BIS 3320 The Nature of Intellectual Inquiry
UNIV 1010 Comets to the Core Pre-Assessment
BIS 1100 Interdisciplinary Studies Freshman Seminar
BIS 3320 The Nature of Intellectual Inquiry (3 semester credit hours)
COMM 1311 Survey of Oral and Technology-based Communication
RHET 1302 Rhetoric
MATH 1325 Applied Calculus I
MATH 2413 Differential Calculus
MATH 2417 Calculus I
ISNS 2359 Earthquakes and Volcanoes
ISNS 2367 The Oceans
ISNS 2368 Weather and Climate
AMS 2300 American Popular Culture
AMS 2341 American Studies for the Twenty-First Century
HUMA 1301 Exploration of the Humanities
ARTS 1301 Exploration of the Arts
GOVT 2305 American National Government
GOVT 2306 State and Local Government
GST 2300 Introduction to Gender Studies
PSY 2301 Introduction to Psychology
SOC 1301 Introduction to Sociology
MATH 1326 Applied Calculus II (if MATH 1325 Applied Calculus I is taken)
MATH 2414 Integral Calculus 
or MATH 2415 Calculus of Several Variables (if MATH 2413 Differential Calculus is taken)
MATH 2419 Calculus II (if MATH 2417 Calculus I is taken)
BIS 3320 The Nature of Intellectual Inquiry
UNIV 1010 Comets to the Core Pre-Assessment
BIS 1100 Interdisciplinary Studies Freshman Seminar
BIS 3320 The Nature of Intellectual Inquiry (3 semester credit hours)
