EPPS 6302 Methods of Data Collection and Production
PPPE 6310 Research Design I
EPPS 6313 Introduction to Quantitative Methods
or EPPS 7313 Descriptive and Inferential Statistics
EPPS 6316 Applied Regression
or EPPS 7316 Regression and Multivariate Analysis
EPPS 6356 Data Visualization
or GISC 6363 Internet Mapping and Information Processing
EPPS 6317 (GISC 6317) Social and Geospatial Science Programming Fundamentals
EPPS 6323 Knowledge Mining
EPPS 6326 (GISC 6323) Machine Learning for Socio-Economic and Geo-Referenced Data
EPPS 6346 Qualitative Research Orientation
"EPPS 6352 Evaluation Research Methods in the Economic, Political and Policy Sciences"
EPPS 6354 Information Management
EPPS 6355 Content Analysis
EPPS 6356 Data Visualization
EPPS 7304 Cost-Benefit Analysis
EPPS 7318 Structural Equation and Multilevel (Hierarchical) Modeling
EPPS 7344 Categorical and Limited Dependent Variables
EPPS 7370 Time Series Analysis I
EPPS 7371 Time Series Analysis II
EPPS 7386 Survey Research
EPPS 7390 Bayesian Analysis for Social and Behavioral Sciences
EPPS 7V81 Special Topics in Social Science Research Methodology
ECON 6305 Mathematical Economics
ECON 6306 Applied Econometrics
GISC 6301 GIS Data Analysis Fundamentals
GISC 6321 Spatial Data Science
GISC 6363 Internet Mapping and Information Processing
GISC 6381 Geographic Information Systems Fundamentals
GISC 6384 Advanced Geographic Information Systems
GISC 7310 Advanced GIS Data Analysis
GISC 7360 GIS Pattern Analysis
GISC 7361 Spatial Statistics
