A BS degree is offered in Molecular Biology. The BS degrees are intended as preparation for scientific careers in biology or careers in the health professions. Biology offers a streamlined double major with Business Administration or Criminology. Fast Track BS / MS Biology and Molecular Biology degree programs are available.
COMM 1311 Survey of Oral and Technology-based Communication
RHET 1302 Rhetoric
"MATH 2417 Calculus I, "
"or MATH 2413 Differential Calculus, "
CHEM 1311 General Chemistry I
or CHEM 1315 Honors Freshman Chemistry I
CHEM 1312 General Chemistry II
or CHEM 1316 Honors Freshman Chemistry II
GOVT 2305 American National Government
GOVT 2306 State and Local Government
BIOL 2311 Introduction to Modern Biology I
"MATH 2419 Calculus II, "
"or MATH 2414 Integral Calculus, , "
CHEM 1111 General Chemistry Laboratory I
or CHEM 1115 Honors Freshman Chemistry Laboratory
CHEM 1112 General Chemistry Laboratory II
or CHEM 1116 Honors Freshman Chemistry Laboratory II
CHEM 1311 General Chemistry I
or CHEM 1315 Honors Freshman Chemistry I
CHEM 1312 General Chemistry II
or CHEM 1316 Honors Freshman Chemistry II
CHEM 2123 Introductory Organic Chemistry Laboratory I
CHEM 2125 Introductory Organic Chemistry Laboratory II
CHEM 2323 Introductory Organic Chemistry I
CHEM 2325 Introductory Organic Chemistry II
"MATH 2417 Calculus I, "
"or MATH 2413 Differential Calculus, "
"MATH 2419 Calculus II, "
"or MATH 2414 Integral Calculus, , "
MATH 2418 Linear Algebra
PHYS 2125 Physics Laboratory I
PHYS 2126 Physics Laboratory II
PHYS 2325 Mechanics
or PHYS 2421 Honors Physics I - Mechanics and Heat 
PHYS 2326 Electromagnetism and Waves
or PHYS 2422 Honors Physics II - Electromagnetism and Waves
BIOL 2111 Introduction to Modern Biology Workshop I
BIOL 2112 Introduction to Modern Biology Workshop II
BIOL 2281 Introductory Biology Laboratory
"BIOL 2311 Introduction to Modern Biology I, "
BIOL 2312 Introduction to Modern Biology II
BIOL 3101 Classical and Molecular Genetics Workshop
BIOL 3102 Eukaryotic Molecular and Cell Biology Workshop
BIOL 3161 Biochemistry Workshop I
BIOL 3162 Biochemistry Workshop II
BIOL 3301 Classical and Molecular Genetics
BIOL 3302 Eukaryotic Molecular and Cell Biology
BIOL 3361 Biochemistry I
BIOL 3362 Biochemistry II
or BIOL 3335 Microbial Physiology
BIOL 3380 Biochemistry Laboratory
BIOL 4380 Cell and Molecular Biology Laboratory
or BIOL 3V96 (3 semester credit hours) Undergraduate Research in Molecular and Cell Biology
or BIOL 4399 (3 semester credit hours) Senior Honors Research in Molecular and Cell Biology
or BIOL 4391 (3 semester credit hours) Senior Research in Molecular and Cell Biology
BIOL 4461 Biophysical Chemistry
