MATH 6301 Real Analysis
MATH 6303 Theory of Complex Functions I
MATH 6311 Abstract Algebra I
MATH 6315 Ordinary Differential Equations
MATH 6302 Functional Analysis I
MATH 6309 Differential Geometry
MATH 6310 Topology
MATH 6312 Combinatorics and Graph Theory
MATH 6325 Nonlinear Analysis I
MATH 7313 Partial Differential Equations I
MATH 7361 Algebraic Geometry and Non-linear Equations
MATH 6313 Numerical Analysis
MATH 6315 Ordinary Differential Equations
MATH 6319 Principles and Techniques in Applied Mathematics I
MATH 6321 Optimization
MATH 5301 Elementary Analysis I and MATH 5302 Elementary Analysis II
or MATH 6301 Real Analysis
MATH 6303 Theory of Complex Functions I
MATH 6308 Inverse Problems and Applications
MATH 6312 Combinatorics and Graph Theory
MATH 6318 Numerical Analysis of Differential Equations
MATH 6320 Principles and Techniques in Applied Mathematics II
MATH 6324 Applied Dynamical Systems I
MATH 6336 Nonlinear Control Systems
MATH 6340 Numerical Linear Algebra
MATH 6342 Scientific Computing
MATH 7313 Partial Differential Equations I
MATH 5301 Elementary Analysis I (or equivalent)
MATH 5302 Elementary Analysis II (or equivalent)
MATH 6305 Mathematics of Signal Processing
MATH 6321 Optimization
"MATH 6331 Mathematics of Signals, Systems, and Controls"
MATH 7318 or OPRE 7318 Stochastic Dynamic Programming
STAT 5353 Probability and Statistics for Data Science and Bioinformatics
STAT 6329 Applied Probability and Stochastic Processes
or MATH 6364 Stochastic Calculus in Finance
STAT 6340 Statistical and Machine Learning
FIN 6381 Introductory Mathematical Finance
or ACTS 6308 Actuarial Financial Mathematics
CS 5303 Computer Science I
CS 5343 Algorithm Analysis and Data Structures
CS 6307 Introduction to Big Data Management and Analytics for non CS-Majors
CS 6375 Machine Learning
MATH 6312 Combinatorics and Graph Theory
MATH 6321 Optimization
MATH 6340 Numerical Linear Algebra
or MATH 6319 Principles and Techniques in Applied Mathematics I
MATH 6322 Mathematical Foundations of Data Science
STAT 5353 Probability and Statistics for Data Science and Bioinformatics
STAT 6340 Statistical and Machine Learning
STAT 6331 Statistical Inference I
STAT 6337 Advanced Statistical Methods I
STAT 6338 Advanced Statistical Methods II
STAT 6339 Linear Statistical Models
STAT 6341 Numerical Linear Algebra and Statistical Computing
STAT 6329 Applied Probability and Stochastic Processes
or STAT 7345 Advanced Probability and Stochastic Processes
STAT 6348 Applied Multivariate Analysis
or STAT 7331 Multivariate Analysis
STAT 6347 Applied Time Series Analysis
or STAT 7338 Time Series Modeling and Filtering
STAT 7330 Bayesian Data Analysis
STAT 7334 Nonparametric and Robust Statistical Methods
MATH 5301 Elementary Analysis I
MATH 5302 Elementary Analysis II
STAT 5351 Probability and Statistics I
STAT 5352 Probability and Statistics II
STAT 5351 Probability and Statistics I
STAT 5352 Probability and Statistics II
STAT 6337 Advanced Statistical Methods I
STAT 6338 Advanced Statistical Methods II
STAT 6341 Numerical Linear Algebra and Statistical Computing
STAT 6329 Applied Probability and Stochastic Processes
STAT 6347 Applied Time Series Analysis
STAT 6348 Applied Multivariate Analysis
STAT 7330 Bayesian Data Analysis
