OPRE 6301 Statistics and Data Analysis
or OPRE 6359 Advanced Statistics for Data Science
OPRE 6302 Operations Management
OPRE 6366 Global Supply Chain Management
OPRE 6370 Global Logistics and Transportation
"OPRE 6371 Purchasing, Sourcing and Contract Management"
ACCT 6305 Accounting for Managers
FIN 6301 Financial Management
OPRE 6009 Supply Chain Management Internship (required elective)
OPRE 6304 Operations Analytics
OPRE 6305 Business Analytics with R
OPRE 6325 Healthcare Operations Management
OPRE 6332 Spreadsheet Modeling and Analytics
OPRE 6334 Advanced Business Analytics with SAS
OPRE 6335 Risk and Decision Analysis
OPRE 6340 Flexible Manufacturing Strategies
OPRE 6341 Retail Operations
OPRE 6354 Quality Improvement in Healthcare: Six Sigma and Beyond
or OPRE 6364 Lean Six Sigma
OPRE 6355 Deal Making Strategies
OPRE 6359 Advanced Statistics for Data Science
OPRE 6362 Project Management in Engineering and Operations
OPRE 6363 Inventory Control
OPRE 6367 Capstone Projects in Supply Chain Management
OPRE 6368 Industrial Applications in Supply Chains
OPRE 6369 Supply Chain Software with SAP
or OPRE 6390 Enterprise Resource Planning with SAP
OPRE 6377 Demand and Revenue Analytics
OPRE 6378 Supply Chain Strategy
OPRE 6379 Product Lifecycle Management
OPRE 6382 Supply Chain Trade Compliance
OPRE 6388 Engineering Packaged Goods Distribution
"OPRE 6389 Managing Energy: Risk, Investment, Technology (MERIT)"
OPRE 6393 Database Foundations
OPRE 6394 Technology and New Product Development
OPRE 6398 Prescriptive Analytics
OPRE 6399 Business Analytics with SAS
OPRE 6V98 Supply Chain Management Internship
OPRE 6V99 Special Topics in Operations Research
OPRE 6304 Operations Analytics
OPRE 6332 Spreadsheet Modeling and Analytics
OPRE 6398 Prescriptive Analytics
OPRE 6341 Retail Operations
OPRE 6355 Deal Making Strategies
OPRE 6377 Demand and Revenue Analytics
OPRE 6335 Risk and Decision Analysis
OPRE 6362 Project Management in Engineering and Operations
"OPRE 6389 Managing Energy: Risk, Investment, Technology (MERIT)"
OPRE 6340 Flexible Manufacturing Strategies
OPRE 6364 Lean Six Sigma
OPRE 6378 Supply Chain Strategy
OPRE 6379 Product Lifecycle Management
